id,northing,easting,altitude,start,stop,sd1500,sd750
608,6113923.74,448372.44,1581.21,778550400,1,1,1
609,6112627.77,447623.77,1575.71,778550400,1,1,1
610,6104838.62,441629.88,1580.47,779414530,1,1,0
611,6106136.74,446879.78,1524.26,779241600,1,1,0
612,6108741.78,449885.24,1533.68,778809600,1,1,0
613,6107438.61,450623.94,1521.67,779241600,1,1,0
614,6108741.33,443873.79,1558.25,779414530,1053890675,1,0
615,6113925.55,446874.9,1591.54,778550400,1,1,1
616,6108740.16,446876.95,1540.2,778809600,1,1,0
617,6106138.66,445376.19,1539.88,779241600,1,1,0
618,6107435.26,444630.07,1539.36,779241600,1,1,0
619,6107431.92,446124.63,1534.45,779241600,1,1,0
620,6104840.02,443127.66,1565.13,779414530,1,1,0
621,6103546.68,445372.74,1547.64,780624000,1,1,0
622,6106158.41,448374.47,1515.4,779241600,1,1,0
623,6107438.04,447625.44,1528.12,779241600,1,1,0
624,6103529.38,446896.77,1531.5,780019200,1,1,0
625,6106133.32,442392.28,1561.83,779414530,1,1,0
626,6103531.63,449869.34,1501.78,780019200,1,1,0
627,6103535.9,443879.59,1565.53,780624000,1,1,0
628,6106140.02,449877.3,1513.87,779241600,1,1,0
629,6104839.61,452129.27,1494.92,780019200,1,1,0
630,6104835.02,444630.01,1553.09,779414530,1,1,0
631,6104839.31,446133.37,1530.23,780019200,799852158,1,0
632,6104839.07,449125.94,1509.88,780019200,1,1,0
633,6108737.85,445377.34,1544.75,780105600,1,1,0
634,6103541.02,451379.6,1489.45,780019200,1,1,0
635,6112628.41,453626.52,1536.23,781660800,1,1,1
636,6103538.57,452876,1484.92,781228800,1,1,0
637,6103535.66,448373.92,1515.64,780105600,1,1,0
638,6104835.8,447623.36,1518.3,780019200,1,1,0
639,6112625.26,449126,1572.19,780710400,1,1,1
640,6106136.15,451383.47,1509.32,780019200,1,1,0
641,6104845.64,450624.61,1500.49,787363200,1,1,0
642,6095748.92,484380.61,1381.67,783129600,1,1,0
643,6112627.75,452126.69,1548.58,781660800,1,1,1
644,6103540.69,440874.06,1597.13,780796800,1,1,0
645,6094424.94,485166.12,1381.24,783129600,1,1,0
646,6095755.14,482874.16,1385.17,783129600,1,1,0
647,6094452.41,483628.49,1383.23,783129600,1,1,0
648,6103542.88,442362.69,1583.32,780624000,1,1,0
649,6104840.03,446131.48,1538.3,838598400,1,1,0
650,6110036.14,450626.42,1542.63,781315200,1,1,0
651,6112626.77,450627.45,1561.07,781660800,1,1,1
652,6104833.19,455134.88,1478.94,781833600,1,1,0
653,6110031.28,453628.37,1521.21,781315200,1,1,0
654,6098342.17,482871.16,1384.98,783993600,1,1,0
655,6106128.73,454373.51,1490.1,781833600,1,1,0
656,6110025.99,455128.37,1510.08,781315200,1,1,0
657,6112623.37,455127.82,1522.18,786499200,1,1,0
658,6110033.66,452124.39,1532.25,781315200,1,1,0
659,6111329.86,449877.06,1557.76,781315200,1,1,1
660,6111330.11,451374.12,1548.58,781660800,1,1,1
661,6108742.24,451376.25,1528.27,781315200,1,1,0
662,6107424.67,453641.92,1503.46,781833600,1,1,0
663,6111307.03,452865.41,1536.48,781660800,1,1,1
664,6111331.15,454369.72,1523.85,781660800,1,1,0
665,6107420.12,455130.77,1493.27,781833600,1,1,0
666,6108741.92,452877.9,1516.72,781315200,1,1,0
667,6086648.21,458128.01,1414.34,781228800,1,1,0
668,6085366.36,458860.51,1411.84,781228800,1,1,0
669,6115232.39,452130.04,1560.26,786499200,1,1,1
670,6099646.83,495620.94,1367.46,791424000,1,1,0
671,6107442.65,452135.12,1513.75,781833600,1,1,0
672,6108742.21,454377.79,1506.43,781833600,1,1,0
673,6099636.78,498622.77,1370.83,798681600,1,1,0
674,6095763.19,485871.86,1380.61,783993600,1,1,0
675,6097053.99,483616.79,1383.61,783129600,1,1,0
676,6094454.25,486623.25,1379.73,783993600,1,1,0
677,6103548.89,503875.36,1356.61,792115200,1,1,0
678,6104846.95,503130.04,1356.68,792115200,1,1,0
679,6095735.95,487376.36,1378.43,783993600,1,1,0
680,6106139.89,505378.86,1353.54,792201600,1,1,0
681,6097040.23,482123.77,1385.61,783129600,1,1,0
682,6110029.73,504630.52,1352.32,794448000,1,1,0
683,6098349.68,484393.67,1382.32,783129600,1,1,0
684,6119127.22,452879.55,1550.37,786672000,1,1,0
686,6094443.73,488127.04,1377.37,787622400,1,1,0
687,6108745.4,506864.03,1349.9,794534400,1,1,0
688,6115227.18,450624.52,1574.81,786499200,1,1,1
689,6117830.34,453628.04,1545.93,786672000,1,1,0
690,6119130.7,454379.5,1536.18,786672000,1,1,0
691,6099641.71,486623.17,1379.26,787622400,1,1,0
692,6100947.05,485880.16,1379.77,787622400,1,1,0
693,6117824.43,452127.89,1560.92,786672000,1,1,0
694,6117827.36,455123.11,1530.36,786672000,1,1,0
695,6116518.56,452875.97,1554.73,786672000,1,1,1
696,6099641.4,485117.41,1381.01,787622400,1,1,0
697,6099631.48,488129.07,1376.65,787622400,1,1,0
698,6116527.29,451373.54,1569.91,786672000,1,1,1
699,6117826.03,449125.19,1593.48,786672000,1,1,0
700,6097030.69,486637.87,1378.01,787708800,1,1,0
701,6115224.06,449130.77,1587.96,786499200,1,1,1
702,6116523.59,449877.65,1585.48,786499200,1,1,1
703,6117822.71,450622.97,1578.25,786672000,1,1,0
704,6098346.53,485877.59,1380.19,787795200,1,1,0
705,6097041.16,485124.5,1380.93,787708800,1,1,0
706,6111326.06,506876.59,1348.75,794448000,1,1,0
707,6115224.33,453633.84,1546.38,786499200,1,1,1
708,6110021.94,503123.08,1356.2,792547200,1,1,0
709,6098339.68,487377.61,1379.33,787622400,1,1,0
710,6113933.04,449882.48,1575.39,786405608,1,1,1
711,6110031.59,507627.68,1348.49,794534400,1,1,0
712,6110029.37,506128.4,1350.23,794534400,1,1,0
713,6116527.51,454372.1,1540.6,786672000,1,1,0
714,6100938.83,490373.18,1373.07,787622400,1,1,0
715,6098341.87,491877.92,1373.38,791424000,1,1,0
716,6097053.6,488127.78,1377.93,787622400,1,1,0
717,6095745.64,490372.53,1373.75,787708800,1,1,0
718,6095751.06,488883.16,1376.45,787795200,1,1,0
719,6099635.41,491119.85,1374.05,787708800,1,1,0
720,6097049.12,492631.28,1374.03,787708800,1,1,0
721,6100937.89,487383.14,1378.46,787708800,1,1,0
722,6097046.06,489638.95,1376.17,787708800,1,1,0
723,6100942.47,488873.8,1376,787622400,1,1,0
724,6098338.72,490373.4,1376.11,791510400,1,1,0
725,6098339.48,488871.51,1374.78,787708800,1,1,0
726,6099647.91,489621.08,1374.79,787708800,1,1,0
727,6094455.22,489630.78,1377.16,787795200,1,1,0
728,6094444.56,491132.86,1373.08,787795200,1,1,0
729,6097041.39,491134.72,1373.61,787708800,1,1,0
730,6090552.97,491881.77,1371.4,791510400,1,1,0
731,6099635.13,492627.39,1373.13,791424000,1,1,0
732,6104835.96,501632.64,1358.05,792115200,1,1,0
733,6100938.09,491873.68,1371.91,787795200,1,1,0
734,6113928.15,451375.98,1563.05,786499200,1,1,1
735,6100937.49,493374.88,1370.73,791510400,1,1,0
736,6113929.07,454379.29,1534.92,786499200,1,1,1
737,6111334.27,505379.17,1349.92,794448000,1,1,0
738,6108731.24,502379.09,1356.35,795398400,1,1,0
739,6104836.21,500128.38,1360.59,792201600,1,1,0
740,6106130.9,503884.96,1355.18,792201600,1,1,0
741,6106142.12,499373.88,1358.96,792460800,1,1,0
742,6097035.15,494127.85,1372.17,791424000,1,1,0
743,6107441.24,504624.69,1353.89,792547200,1,1,0
744,6107437.42,501631.55,1357.89,792460800,1,1,0
745,6107439.31,500123.62,1358.18,792460800,1,1,0
746,6104718.2,494225.59,1366.63,791856000,1,1,0
747,6093150.48,490371.44,1375.37,787795200,1,1,0
748,6104836.55,504622.99,1354.99,792115200,1,1,0
749,6102235.08,462625.23,1432.88,792806400,1,1,0
750,6104836.63,497137.75,1364.73,792115200,1,1,0
751,6103534.04,497874.76,1364.71,791856000,1,1,0
752,6108742.98,500875.4,1356.48,792547200,1,1,0
753,6111325.35,503877.47,1352.57,794448000,1,1,0
754,6094455.59,492626.8,1371.94,791424000,1,1,0
755,6095747.78,491878.89,1372.8,791856000,1,1,0
756,6102235.34,494119.44,1369.73,787795200,1,1,0
757,6102244.94,497120.16,1364.22,791856000,1,1,0
758,6100946.33,496388.75,1367.81,791510400,1,1,0
759,6102247.07,492631.78,1372.41,787795200,1,1,0
760,6093149.97,491885.01,1371.22,787795200,1,1,0
761,6102243.6,495620.09,1366.73,791856000,1,1,0
762,6099635.74,494127.37,1369.71,791424000,1,1,0
763,6099641.51,497126.34,1368.22,798681600,1,1,0
764,6100938.26,497874.53,1368.37,798681600,1,1,0
765,6107434.08,497127.16,1360.52,792460800,1,1,0
766,6091844.72,491132.53,1372.37,787795200,1,1,0
767,6107438.24,503122.19,1355.13,792547200,1,1,0
768,6091852.04,492631.67,1371.66,791510400,1,1,0
769,6102238.7,498627.41,1363,798681600,1,1,0
770,6106119.03,502382.23,1356.79,792201600,1,1,0
771,6103537.87,502369.94,1357.32,791856000,1,1,0
772,6100942.26,494875.13,1370.49,791510400,1,1,0
773,6102232.41,491124.94,1372.4,787795200,1,1,0
774,6106137.82,500874.21,1357.54,792460800,1,1,0
775,6103535.54,493376.41,1368.93,787795200,1,1,0
776,6103538.16,500877.75,1359.91,791856000,1,1,0
777,6103542.98,499373.28,1362.95,791856000,1,1,0
778,6106124.22,496391.02,1364.25,792201600,1,1,0
779,6103540.23,460373.96,1443.57,792806400,1,1,0
780,6095752.68,493370.88,1370.02,791424000,1,1,0
781,6103533.36,458874.65,1452.13,792806400,1,1,0
782,6107427.05,498624.46,1359.14,792460800,1,1,0
783,6098331.52,493373.18,1371.41,791424000,1,1,0
784,6104845.84,498625.04,1359.79,792201600,1,1,0
785,6103601.88,457398.92,1459.53,792806400,1,1,0
786,6116528.14,448373.25,1601.49,798854400,1,1,0
787,6116432.87,446854.57,1610.91,803606400,1,1,0
788,6103532.11,494881.06,1366.71,791856000,1,1,0
789,6106140.79,497868.84,1361.25,792201600,1,1,0
790,6111332.68,508376.73,1348.12,794448000,1,1,0
791,6100927.01,464872.08,1422.28,792720000,1,1,0
792,6104836.74,495628.18,1364.64,792115200,1,1,0
793,6103547.28,496364.18,1366.47,791856000,1,1,0
794,6108730.47,503873.84,1354.25,794448000,1,1,0
795,6100938.31,463377.07,1428.52,792720000,1,1,0
796,6099634.63,468623.53,1412.56,792720000,1,1,0
797,6100936.19,466374.94,1418.77,792806400,1,1,0
798,6099635.3,467125.62,1413.43,793670400,1,1,0
799,6108742.8,505378.79,1352.5,794534400,1,1,0
800,6098335.77,469376.32,1407.85,795571200,1,1,0
801,6107439.15,506126.73,1352.95,792547200,1,1,0
802,6113923.33,467875.11,1427.43,850608000,1,1,0
803,6117824.01,458126.84,1499.49,804556800,1,1,0
804,6113898.75,464858.99,1435.19,798508800,1,1,0
805,6106123.23,473882.49,1404.62,829008000,1,1,0
806,6113911.68,469387.71,1420.95,850608000,1,1,0
807,6112630.51,506126.38,1349.92,794448000,1,1,0
808,6112631.36,507630.02,1348.39,794448000,1,1,0
809,6106111.33,472366.87,1406.92,829008000,1,1,0
810,6102236.39,477628.68,1394.37,793843200,1,1,0
811,6102236.23,474634.11,1400.89,793756800,1,1,0
812,6102238.68,464128.09,1420.14,855446400,903732996,1,0
813,6102234.16,471628.5,1407.2,793756800,1,1,0
814,6102235.48,476128.47,1397.47,793843200,1,1,0
815,6098335.25,470876,1405.33,793843200,1,1,0
816,6100938.47,467873.56,1414.3,805248000,1,1,0
817,6099643.74,470126.14,1407.63,793843200,1,1,0
818,6108726.65,472387.45,1408.56,828403200,1,1,0
819,6113927.85,452876.88,1549.07,792806400,1,1,1
820,6106129.01,470860.4,1411.47,829008000,1,1,0
821,6098340.04,472375.64,1402.46,793843200,1,1,0
822,6099636.98,471628.3,1404.34,805248000,1,1,0
823,6100941.67,470878.97,1408.94,793756800,1,1,0
824,6115225.2,455124.81,1531.63,792806400,1,1,0
825,6102235.44,473129.81,1404.29,793843200,1,1,0
826,6104851.68,473129.53,1404.67,835056000,1,1,0
827,6111317.53,470863.38,1414.21,825897600,1,1,0
828,6102235.95,470128.48,1410.35,795571200,1,1,0
829,6104842.42,471635.56,1408.52,835056000,1,1,0
830,6111310.5,472375.38,1409.17,825897600,1,1,0
831,6100936.52,472378.48,1405.34,805248000,1,1,0
832,6110025.55,470127.49,1414.59,829526400,1,1,0
833,6111320.68,473878.55,1406.05,825897600,1,1,0
834,6108728.86,473869.27,1403.41,829440000,1184855220,1,0
835,6107412.95,473115.38,1405.48,829008000,1,1,0
836,6110018.76,473146.11,1407.36,829526400,1,1,0
837,6107379.28,474633.65,1403.15,829526400,1,1,0
838,6104816.14,474636.9,1402.19,829008000,1,1,0
839,6109992.49,471609.37,1411.47,829526400,1191253650,1,0
840,6108704.49,470890.41,1411.58,829440000,1,1,0
841,6110031.28,474596.86,1402,829440000,1,1,0
842,6117830.74,459630.22,1485.51,804556800,1,1,0
843,6110013.78,468627.74,1418.71,829526400,1,1,0
844,6115232.84,456634.23,1515.01,798595200,1,1,0
845,6116550.14,458870.59,1493.46,798854400,1,1,0
846,6112634.26,473117.81,1407.5,825811200,1,1,0
847,6116531.2,455884.76,1524.72,798854400,1,1,0
848,6112631.34,474621.29,1403.05,825897600,1191165241,1,0
849,6111330.73,469376.82,1419.83,829526400,1,1,0
850,6112650.54,470150.55,1417.98,825811200,1,1,0
851,6113936.63,470867.01,1415.2,825811200,1,1,0
852,6113913.91,473873.48,1404.69,825984000,1,1,0
853,6112623.07,468623.88,1421.71,850694400,1,1,0
855,6121723.15,466369.47,1428.34,809049600,1,1,0
856,6113949.51,472346.85,1410.85,825897600,1,1,0
857,6120408.59,465625.4,1424.81,834364800,940233583,1,0
859,6112621.21,462622.84,1452.3,798595200,1,1,0
860,6116539.47,466390.75,1431.08,850262400,1,1,0
861,6117837.21,467133.75,1429.12,850262400,1,1,0
862,6117820.74,465624.83,1433.65,798854400,1,1,0
863,6111328.75,461883.33,1455.65,798595200,1,1,0
864,6112623.29,464127.53,1439.06,798595200,1,1,0
865,6112625.59,461124.38,1466.32,798508800,1,1,0
866,6111334.83,463379.73,1442.46,798595200,1,1,0
867,6113930.18,461874.29,1461.92,798595200,1,1,0
868,6113918.43,463368.91,1449.17,798508800,1,1,0
869,6116540.43,463374.46,1450.88,798595200,1,1,0
870,6116524.4,461880.42,1464.55,798595200,1,1,0
871,6115227.69,464133.64,1443.64,798595200,1,1,0
872,6115225.43,461134.06,1470.33,798595200,1,1,0
873,6115221.79,462630.25,1456.58,798595200,1,1,0
874,6098340.16,496375.03,1369.56,797558400,1,1,0
875,6098345.94,494874.09,1369.38,798681600,1,1,0
876,6098337.79,497877.8,1370.09,798681600,1,1,0
877,6098343.27,499370.82,1372.35,798681600,1,1,0
878,6097042.01,498631.95,1370.86,797558400,1,1,0
879,6095749.42,497877.46,1371.54,797558400,1,1,0
880,6099626.15,500120.07,1371.01,798681600,1,1,0
881,6098340.73,500880.4,1375.07,798681600,1,1,0
882,6095751.35,496374.31,1370.77,797990400,1,1,0
883,6097050.95,495630.29,1370.18,798681600,1,1,0
884,6094453.72,497125.15,1371.49,797990400,1,1,0
885,6097040.28,497129.48,1370.98,797558400,1,1,0
886,6094447.31,498612.54,1395.72,797644800,1,1,0
887,6095776.25,499383.63,1397.99,797990400,1,1,0
888,6093164.23,497879.41,1375.04,797644800,1,1,0
889,6095752.65,494877.84,1369.4,797990400,1,1,0
890,6102231.44,500122.56,1361.47,799200000,1,1,0
891,6102229.71,503121.23,1356.93,799200000,1,1,0
892,6097036.92,500122.81,1401.89,798768000,1,1,0
893,6093151.12,496373.76,1371.51,797644800,1,1,0
894,6094448.37,495631.68,1370.2,797990400,1,1,0
895,6093145.67,493382.65,1370.72,797990400,1,1,0
896,6102237.45,501628.72,1360.04,799200000,1,1,0
897,6093147.01,494874.53,1371,797990400,1,1,0
898,6117834.18,462635.23,1447.32,798595200,858526029,1,0
899,6117846.49,464125.5,1443.71,798595200,1,1,0
900,6116514.84,460375.49,1480.02,798854400,1,1,0
901,6117832.22,461120.31,1469.86,798595200,1,1,0
902,6113935.96,460362.83,1476.01,798508800,1,1,0
903,6115237.09,458126.44,1500.14,798508800,1,1,0
904,6113933.48,458868.96,1490.95,798595200,1,1,0
905,6115236.48,459618.84,1486.59,798508800,1,1,0
906,6112635.13,456625.42,1508.83,798595200,1,1,0
907,6116524.6,464891.1,1436.32,798595200,1,1,0
908,6099616.62,501626.29,1371.21,798681600,1,1,0
909,6116531.35,457363.47,1507.49,798854400,1,1,0
910,6100943,500866.47,1366.3,799200000,1,1,0
911,6100934.05,502374.8,1362.14,799200000,1,1,0
912,6112637.48,459633.5,1479.78,798595200,1,1,0
913,6100922.76,499377.83,1367.65,798681600,1,1,0
914,6112627.38,458120.5,1494.97,798595200,1,1,0
915,6119120.59,457377.15,1504.24,804556800,1,1,0
916,6111327.58,460366.6,1469.04,798595200,1,1,0
917,6124297.74,451364.73,1524.24,807667200,1,1,0
918,6113934.83,455863.99,1519.64,798595200,1,1,0
919,6117832.33,456635.19,1516.57,804556800,1,1,0
920,6113920.55,457376.01,1507.25,798595200,1,1,0
921,6119132.99,455894.7,1520.27,804556800,1,1,0
922,6123039.66,467124.59,1423.86,806112000,1,1,0
923,6120429.24,456625.47,1509.05,804556800,1,1,0
924,6120447.56,449121.12,1574.29,840931200,1,1,0
925,6119125.49,458884.59,1489.51,804643200,1,1,0
926,6123044.7,450619.33,1540.14,807148800,1,1,0
927,6123028.09,464121.64,1436.1,804729600,1,1,0
928,6120420.11,462622.66,1452.66,804729600,1,1,0
929,6121737.95,449892.33,1557,807148800,1,1,0
930,6117876.73,447701.55,1610.95,803520000,1,1,0
931,6120419.83,458127.13,1493.54,804556800,1,1,0
932,6119131.24,448397.02,1594.82,807062400,1,1,0
933,6123058.34,465597.24,1432.35,806112000,1,1,0
934,6119125.01,463376.49,1449,804729600,1,1,0
935,6119121.55,460380.66,1476.41,804643200,1,1,0
936,6119132.58,461881.72,1463.1,804643200,1,1,0
937,6128215.12,465606.9,1531.75,808358400,1,1,0
938,6102220.8,446131.5,1542.08,806112000,1,1,0
939,6100940.64,446865.55,1533.09,807667200,1,1,0
940,6102238.36,444635.95,1560.18,806112000,1,1,0
941,6100935.97,445387.85,1549.85,807667200,1,1,0
942,6093134.06,449874.89,1463.39,807926400,1,1,0
943,6100938.48,443867.64,1567.61,807667200,1,1,0
944,6100938.72,442381.12,1581.35,807753600,1,1,0
945,6100938.19,440879.89,1596.64,814924800,1,1,0
946,6121731.01,463368.9,1442.07,804729600,1,1,0
947,6121730.44,461871.13,1455.37,804643200,1,1,0
948,6102247.56,441618.98,1592.05,805248000,1,1,0
949,6102225.83,443126.1,1575.84,805248000,1,1,0
950,6121721.62,460368.19,1468.1,804643200,1,1,0
951,6091832.85,450623.78,1449.97,807926400,1,1,0
952,6090562.31,448380.32,1453.25,807926400,1,1,0
953,6121736.49,464878.94,1435.77,806112000,1,1,0
954,6099639.51,443127.57,1567.57,814924800,1,1,0
955,6120423.48,459637.48,1478.8,804643200,1,1,0
956,6102224.59,440133.3,1605.32,824083200,1,1,0
957,6120419.34,461114.84,1465.64,804643200,1,1,0
958,6091840.2,449129.31,1458.82,807926400,1,1,0
959,6119122.02,464875.15,1436.53,804729600,1,1,0
960,6090556.78,446866.62,1461.52,807753600,1,1,0
961,6120427.62,464116.38,1439.67,804729600,1,1,0
962,6129516.89,466367.41,1579.53,808790400,1,1,0
963,6121723.43,454394.12,1521.34,807148800,1,1,0
964,6107435.85,495625.15,1364.28,805939200,1,1,0
965,6121708.4,455869.91,1508.63,809049600,1,1,0
966,6129505.07,467863.94,1557.54,810345600,1,1,0
967,6094437.16,450619.87,1465,807840000,1,1,0
968,6129519.58,469373.03,1532.16,815616000,1,1,0
969,6128217.93,467142.73,1549.2,808358400,1,1,0
970,6093156.13,451376.05,1453.17,807753600,1,1,0
971,6094452.11,452124.01,1454.1,807753600,1,1,0
972,6099645.38,441620.59,1581.79,814924800,1,1,0
973,6095734.14,451375.16,1466.96,834451200,1,1,0
974,6128213.47,468620.83,1532.36,808358400,1,1,0
975,6126913.34,470865.88,1458.95,834278400,1,1,0
976,6125612.93,465643.1,1441.7,808444800,1,1,0
977,6125612.75,464103.05,1439.61,808444800,1,1,0
978,6091829.78,446109.31,1476.41,807926400,1,1,0
979,6128216.06,464118.34,1512.62,808358400,1,1,0
980,6091832.74,447629.48,1467.69,807753600,1,1,0
981,6093153.16,448387.29,1473.02,807753600,1,1,0
982,6125625.89,470120.91,1439.76,808444800,1,1,0
983,6124341.32,466387.62,1430.23,806112000,1,1,0
984,6128218.47,470117.88,1499.9,808358400,1,1,0
985,6129498.7,464881.14,1590.37,808617600,1,1,0
986,6125614.45,467135.58,1432.02,810864000,1,1,0
987,6125636.71,468628.61,1455.99,808444800,1,1,0
988,6124320.49,464869.2,1433.95,844646400,1,1,0
989,6124305.95,461936.92,1447.67,808531200,1,1,0
990,6126912.61,466371.27,1467.68,810864000,1,1,0
991,6123031.68,462619.3,1436.95,804729600,888837028,1,0
992,6126916.78,469374.88,1482.84,810864000,1,1,0
993,6126894.25,464881.05,1474.73,810864000,1,1,0
994,6126913.31,467871.81,1502.2,808444800,1,1,0
996,6106136.53,494872.75,1365.8,806025600,1,1,0
997,6123016.52,456628.68,1494.88,807667200,1,1,0
998,6126929.64,463371.92,1477.21,808531200,1,1,0
999,6128238.17,462628.09,1501.6,808531200,1,1,0
1000,6125609.45,462618.94,1443.07,808444800,1,1,0
1001,6126934.77,461931.11,1464.21,808444800,1,1,0
1002,6107433.65,494124.85,1364.69,805939200,1,1,0
1003,6106134.75,493375.6,1365.89,806025600,1,1,0
1004,6110023.43,497126.48,1358.8,805939200,1,1,0
1005,6108736.37,494876.73,1362.59,805939200,1,1,0
1006,6104834.65,492625.93,1370.06,806025600,1,1,0
1007,6108733.59,496375.61,1362.89,805939200,1,1,0
1008,6102238.74,489625.31,1375.41,806025600,1,1,0
1009,6103536.11,490374.99,1373.18,806025600,1,1,0
1010,6104833.34,491124.61,1372.41,806025600,1,1,0
1011,6106136.03,491874.18,1368.98,806025600,1,1,0
1012,6103536.98,479873.18,1390.31,807926400,1,1,0
1013,6102235.92,479128.13,1393.11,807926400,1,1,0
1014,6102235.67,480623.1,1390.11,807926400,1,1,0
1015,6100932.14,481377.71,1389.01,835056000,1,1,0
1016,6099640.27,479125.89,1391.85,853804800,1,1,0
1017,6099628.82,480626.61,1387.33,807840000,1,1,0
1018,6098340.04,481387.8,1385.86,807840000,1,1,0
1019,6100933.62,479878.79,1390.83,807926400,1,1,0
1020,6121714.16,457378.79,1496.44,834556834,1,1,0
1021,6123016.27,455129.13,1507.96,807667200,1,1,0
1022,6121711.78,458902.15,1480.66,806112000,1,1,0
1023,6123054.71,452113.59,1530.2,807148800,1,1,0
1024,6120442.79,453603.82,1536.52,807062400,1,1,0
1025,6121731.41,451391.69,1545.28,807148800,1,1,0
1026,6120445.91,455126.66,1522.25,807062400,1,1,0
1027,6121732.81,452875.52,1534.87,807148800,1,1,0
1028,6120434.38,452152.43,1548.79,807062400,1,1,0
1029,6119136.73,449878.08,1579.48,807062400,1,1,0
1030,6120440.68,450618.07,1562.47,807062400,1,1,0
1031,6119140.11,451399.06,1565.54,807062400,1,1,0
1032,6124314.12,455879.07,1493.56,811468800,1,1,0
1033,6123016.58,461124.65,1456.87,811555200,1,1,0
1034,6124314.71,458878.69,1470.84,811382400,1,1,0
1035,6123019.1,459621.92,1471.17,811468800,1,1,0
1036,6124296.05,454397.63,1504.98,807667200,1,1,0
1037,6124304.77,452867.8,1514.73,807667200,1,1,0
1038,6123015.05,458125.34,1481.1,811468800,1,1,0
1039,6123029.66,453632.68,1519.78,807148800,1,1,0
1040,6124316.68,457376.32,1483.3,811468800,1,1,0
1041,6125619.02,458124.05,1470.3,811382400,1,1,0
1042,6124318.45,460374.55,1459.41,811382400,1,1,0
1043,6125617.27,459626.11,1460.64,811382400,1,1,0
1044,6125616.5,461127.37,1451.42,811382400,1,1,0
1045,6125618.4,456627.85,1482.28,815702400,1,1,0
1046,6125619.84,453613.81,1502.17,815702400,1,1,0
1047,6125594.42,452136.93,1508.78,815788800,1,1,0
1048,6125631.23,455135.46,1491.6,815702400,1,1,0
1049,6126914.82,458868.5,1465.1,815702400,1,1,0
1050,6128205.36,461129.49,1506.87,815702400,1,1,0
1051,6128208.17,459622.26,1514.06,815702400,1,1,0
1052,6126919.98,460375.13,1470.26,815702400,1,1,0
1053,6099636.5,444622.32,1554.9,814924800,1,1,0
1054,6099659.32,446122.48,1536.32,815788800,1,1,0
1055,6098345.75,446872.14,1522.11,815011200,1,1,0
1056,6098326.11,445351.72,1537.2,815011200,1,1,0
1057,6097055.31,444634.68,1533.62,815788800,1,1,0
1058,6098343.55,442372.7,1564.01,815011200,1,1,0
1059,6098333.04,443862.77,1552.08,834969600,1,1,0
1060,6097058.96,443143.2,1545.11,815788800,1,1,0
1061,6095756.68,445369.15,1516.57,815011200,1,1,0
1062,6095747.9,446870.85,1504.32,815011200,1,1,0
1063,6095754.81,443882.44,1526.98,838598400,1,1,0
1064,6097049.37,446124.88,1519.97,815097600,1,1,0
1065,6093149.01,446883.27,1482.11,834278400,1,1,0
1066,6093153.87,445400.59,1492.56,834278400,1,1,0
1067,6094455.85,444617.27,1508.58,838598400,1,1,0
1068,6094458.88,446130.16,1499.76,834969600,1,1,0
1069,6102229.73,447638.86,1524.49,815011200,1,1,0
1070,6102241.13,449126.02,1509.45,814924800,1,1,0
1071,6100920.43,449876.37,1498.92,815616000,1,1,0
1072,6102244.86,450634.21,1493.64,814924800,1,1,0
1073,6095732.17,448373.16,1491.99,815097600,1,1,0
1074,6094454.91,447616.79,1488.12,838598400,1,1,0
1075,6097052.63,447636.91,1506.84,815097600,1,1,0
1076,6097037.72,452130.07,1463.9,815097600,1,1,0
1077,6098342.62,448380.46,1507.11,840931200,1,1,0
1078,6099635.33,447631.61,1519.48,815788800,1,1,0
1079,6099658.96,449048.77,1505.11,814924800,1,1,0
1080,6100936.1,448360.38,1515.18,815616000,1,1,0
1081,6097039.19,449128.27,1492.46,815097600,1,1,0
1082,6095723.71,449889.37,1478.75,834969600,1,1,0
1083,6097036.5,450628.35,1479.45,815097600,1,1,0
1084,6094438.15,449116.97,1477.59,834969600,1,1,0
1085,6124320.46,469378.61,1416.94,815529600,1,1,0
1086,6124332.32,470868,1412.83,834278400,1,1,0
1087,6123028.53,468623.73,1418.33,815529600,1,1,0
1088,6124325.31,467881.28,1422.52,815702400,1,1,0
1089,6125617.95,471632.38,1425.53,815788800,1,1,0
1090,6123029.66,471623.48,1410.7,834278400,1,1,0
1091,6123033.01,470118.98,1414.96,815529600,1,1,0
1092,6125620.12,473113.77,1419.72,815616000,1,1,0
1093,6123033.71,473116.5,1405.49,815529600,1,1,0
1094,6124323.11,473877.73,1402.2,815616000,1,1,0
1095,6125630.3,474631.11,1415.62,815529600,1,1,0
1096,6123033.54,474627.65,1400.12,834278400,1,1,0
1097,6128183.81,477626.32,1425.48,853027200,1,1,0
1098,6130806.94,479145.99,1454.53,852940800,1,1,0
1099,6130804.34,477631.08,1466.19,852940800,1,1,0
1100,6129507.55,478376.28,1441.55,853027200,1,1,0
1101,6133402.26,479120.39,1495.67,853027200,1,1,0
1102,6133341.76,480615.62,1479.18,853027200,1,1,0
1103,6132083.08,479873.36,1467.63,853027200,1,1,0
1104,6132121.07,478370.44,1478.91,852940800,1,1,0
1105,6129513.35,479880.81,1432.53,853027200,1,1,0
1106,6128238.88,479127.62,1417.61,853027200,1,1,0
